transaction_id,order_date,global_entity_id,amount_eur,vendor_vertical,has_discount,customer_source_type,is_saved_card,issuer_country_group,card_type,is_3ds_eligible,rule_name,rule_action,risk_score,payment_switch,order_final_status,is_actual_chargeback
22018,2026-03-18 10:45:00,FO_NO,15.9,restaurants,False,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,14.2,0,CANCELLED,1
22019,2026-03-18 10:50:00,FO_EE,11.19,restaurants,False,Existing,False,Local,CREDIT,True,None,none,47.86,0,DELIVERED,1
22020,2026-03-18 10:55:00,FO_NO,13.86,supermarket,False,Existing,True,International,DEBIT,True,card_account_age_7d_3ds,review,13.56,1,DELIVERED,0
22021,2026-03-18 11:00:00,FO_FI,7.27,restaurants,False,Existing,True,Local,DEBIT,True,None,none,4.81,0,DELIVERED,0
22022,2026-03-18 11:05:00,FO_FI,8.35,supermarket,False,Existing,False,Local,DEBIT,True,foreign_card_review,review,38.53,0,DELIVERED,0
22023,2026-03-18 11:10:00,FO_SE,26.55,supermarket,True,Existing,True,Local,DEBIT,False,card_limit_value_3ds,review,36.91,0,CANCELLED,1
22024,2026-03-18 11:15:00,FO_SE,30.7,restaurants,False,Existing,False,Local,DEBIT,True,card_limit_value_3ds,review,42.17,0,CANCELLED,1
22025,2026-03-18 11:20:00,FO_SE,14.09,supermarket,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,39.61,0,DELIVERED,0
22026,2026-03-18 11:25:00,FO_DK,7.54,restaurants,False,Existing,True,International,DEBIT,True,None,none,34.38,0,DELIVERED,0
22027,2026-03-18 11:30:00,FO_NO,34.61,supermarket,True,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,16.97,1,DELIVERED,0
22028,2026-03-18 11:35:00,FO_FI,31.29,restaurants,True,Existing,True,Local,CREDIT,True,card_limit_value_3ds,review,46.9,0,DELIVERED,0
22029,2026-03-18 11:40:00,FO_EE,7.37,restaurants,False,Existing,True,Local,CREDIT,True,None,none,23.15,0,DELIVERED,0
22030,2026-03-18 11:45:00,FO_FI,29.53,restaurants,True,New,False,Local,DEBIT,True,card_limit_value_3ds,review,57.07,0,DELIVERED,0
22031,2026-03-18 11:50:00,FO_DK,20.36,restaurants,False,Existing,True,Local,DEBIT,True,None,none,19.16,0,DELIVERED,0
22032,2026-03-18 11:55:00,FO_FI,14.98,supermarket,False,Existing,True,Local,CREDIT,True,None,none,4.66,0,DELIVERED,0
22033,2026-03-18 12:00:00,FO_SE,18.37,restaurants,False,Existing,False,Local,DEBIT,True,None,none,16.72,0,DELIVERED,0
22034,2026-03-18 12:05:00,FO_NO,28.18,restaurants,False,Existing,True,Local,CREDIT,True,None,none,0.0,0,DELIVERED,0
22035,2026-03-18 12:10:00,FO_FI,10.59,darkstores,False,Existing,False,Local,DEBIT,True,card_limit_value_3ds,review,51.58,0,CANCELLED,1
22036,2026-03-18 12:15:00,FO_EE,17.86,restaurants,False,Existing,True,Local,DEBIT,True,None,none,41.93,0,DELIVERED,0
22037,2026-03-18 12:20:00,FO_DK,20.34,restaurants,False,Existing,False,International,CREDIT,True,None,none,23.12,0,DELIVERED,1
22038,2026-03-18 12:25:00,FO_SE,24.71,supermarket,True,Existing,True,Local,DEBIT,True,None,none,26.82,0,DELIVERED,0
22039,2026-03-18 12:30:00,FO_SE,19.19,restaurants,False,Existing,False,International,DEBIT,True,card_limit_value_3ds,review,39.0,0,DELIVERED,0
22040,2026-03-18 12:35:00,FO_DK,65.29,supermarket,False,Existing,True,Local,DEBIT,True,None,none,37.55,0,DELIVERED,0
22041,2026-03-18 12:40:00,FO_SE,11.34,darkstores,False,Existing,False,Local,DEBIT,True,None,none,19.77,0,DELIVERED,1
22042,2026-03-18 12:45:00,FO_DK,20.43,restaurants,False,Existing,True,Local,CREDIT,True,None,none,27.93,0,DELIVERED,1
22043,2026-03-18 12:50:00,FO_NO,14.67,restaurants,False,Existing,True,Local,CREDIT,True,velocity_high_risk_block,hard_block,41.26,0,CANCELLED,0
22044,2026-03-18 12:55:00,FO_DK,31.63,restaurants,False,Existing,True,Local,CREDIT,True,None,none,4.76,0,DELIVERED,0
22045,2026-03-18 13:00:00,FO_FI,40.98,supermarket,True,Existing,True,Local,DEBIT,True,None,none,14.56,0,DELIVERED,0
22046,2026-03-18 13:05:00,FO_SE,24.56,restaurants,True,Existing,True,Local,CREDIT,True,velocity_high_risk_block,hard_block,58.17,0,CANCELLED,0
22047,2026-03-18 13:10:00,FO_NO,24.35,restaurants,True,Existing,True,Local,DEBIT,True,None,none,2.03,0,DELIVERED,0
22048,2026-03-18 13:15:00,FO_DK,15.93,restaurants,True,Existing,True,Local,CREDIT,True,None,none,17.2,0,DELIVERED,0
22049,2026-03-18 13:20:00,FO_SE,36.91,restaurants,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,41.08,1,DELIVERED,0
22050,2026-03-18 13:25:00,FO_EE,67.12,restaurants,False,Existing,True,Local,DEBIT,False,None,none,23.14,0,DELIVERED,0
22051,2026-03-18 13:30:00,FO_NO,21.43,restaurants,True,Existing,True,Local,DEBIT,True,velocity_high_risk_block,hard_block,35.37,1,CANCELLED,0
22052,2026-03-18 13:35:00,FO_SE,27.37,restaurants,False,New,False,Local,DEBIT,True,card_limit_value_3ds,review,38.99,1,DELIVERED,0
22053,2026-03-18 13:40:00,FO_NO,23.04,restaurants,False,New,False,Local,DEBIT,True,card_account_age_7d_3ds,review,22.26,0,DELIVERED,0
22054,2026-03-18 13:45:00,FO_EE,35.21,restaurants,False,New,False,International,DEBIT,True,None,none,44.88,0,DELIVERED,1
22055,2026-03-18 13:50:00,FO_EE,32.52,supermarket,False,Existing,True,International,CREDIT,True,None,none,48.77,0,DELIVERED,0
22056,2026-03-18 13:55:00,FO_NO,42.29,restaurants,False,Existing,True,International,DEBIT,False,velocity_high_risk_block,hard_block,27.74,0,CANCELLED,0
22057,2026-03-18 14:00:00,FO_SE,12.68,restaurants,False,Existing,False,International,CREDIT,True,card_limit_value_3ds,review,49.79,0,CANCELLED,0
22058,2026-03-18 14:05:00,FO_FI,13.18,darkstores,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,49.29,0,CANCELLED,1
22059,2026-03-18 14:10:00,FO_NO,55.38,restaurants,False,New,False,International,DEBIT,True,card_account_age_7d_3ds,review,15.93,0,DELIVERED,0
22060,2026-03-18 14:15:00,FO_NO,24.11,restaurants,False,Existing,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,41.16,0,CANCELLED,1
22061,2026-03-18 14:20:00,FO_EE,37.54,restaurants,False,New,False,Local,DEBIT,True,None,none,30.66,0,DELIVERED,0
22062,2026-03-18 14:25:00,FO_DK,15.68,restaurants,True,Existing,False,Local,CREDIT,True,None,none,31.73,0,DELIVERED,0
22063,2026-03-18 14:30:00,FO_EE,13.69,darkstores,False,Existing,True,Local,DEBIT,True,None,none,28.59,0,DELIVERED,0
22064,2026-03-18 14:35:00,FO_SE,13.81,supermarket,False,New,False,Local,DEBIT,False,card_limit_value_3ds,review,36.71,0,CANCELLED,1
22065,2026-03-18 14:40:00,FO_SE,10.0,restaurants,False,New,False,Local,DEBIT,True,None,none,30.13,0,DELIVERED,1
22066,2026-03-18 14:45:00,FO_EE,17.91,restaurants,False,New,False,International,DEBIT,True,None,none,51.93,0,DELIVERED,1
22067,2026-03-18 14:50:00,FO_NO,46.0,restaurants,True,Existing,True,Local,CREDIT,True,card_account_age_7d_3ds,review,21.41,0,DELIVERED,0
22068,2026-03-18 14:55:00,FO_EE,34.19,restaurants,False,Existing,True,Local,DEBIT,True,None,none,52.0,0,DELIVERED,1
22069,2026-03-18 15:00:00,FO_SE,37.84,supermarket,False,Existing,True,Local,CREDIT,True,None,none,16.41,0,DELIVERED,0
22070,2026-03-18 15:05:00,FO_DK,24.66,restaurants,False,New,False,Local,CREDIT,True,None,none,11.08,0,DELIVERED,0
22071,2026-03-18 15:10:00,FO_SE,19.65,supermarket,False,New,False,Local,DEBIT,True,None,none,28.49,0,DELIVERED,0
22072,2026-03-18 15:15:00,FO_FI,7.33,restaurants,False,Existing,True,Local,CREDIT,True,None,none,3.82,0,DELIVERED,0
22073,2026-03-18 15:20:00,FO_DK,18.32,supermarket,False,New,False,International,DEBIT,True,None,none,28.55,0,DELIVERED,0
22074,2026-03-18 15:25:00,FO_FI,16.7,restaurants,False,Existing,True,International,DEBIT,True,foreign_card_review,review,44.01,0,DELIVERED,0
22075,2026-03-18 15:30:00,FO_EE,33.13,restaurants,False,Existing,True,Local,DEBIT,True,None,none,45.62,0,DELIVERED,0
22076,2026-03-18 15:35:00,FO_EE,19.6,restaurants,False,Existing,True,Local,CREDIT,False,None,none,19.19,0,DELIVERED,0
22077,2026-03-18 15:40:00,FO_DK,24.06,darkstores,False,Existing,True,Local,DEBIT,True,None,none,16.63,0,DELIVERED,0
22078,2026-03-18 15:45:00,FO_FI,13.54,supermarket,True,Existing,True,Local,DEBIT,True,None,none,15.51,0,DELIVERED,0
22079,2026-03-18 15:50:00,FO_SE,37.73,restaurants,False,Existing,True,Local,DEBIT,True,None,none,19.61,0,DELIVERED,0
22080,2026-03-18 15:55:00,FO_DK,58.97,restaurants,False,Existing,True,Local,DEBIT,False,None,none,9.93,0,DELIVERED,0
22081,2026-03-18 16:00:00,FO_EE,45.86,restaurants,True,New,False,Local,CREDIT,True,None,none,53.12,0,DELIVERED,0
22082,2026-03-18 16:05:00,FO_NO,14.99,supermarket,False,Existing,True,Local,CREDIT,True,None,none,11.26,0,DELIVERED,0
22083,2026-03-18 16:10:00,FO_SE,10.7,restaurants,True,Existing,True,Local,DEBIT,True,None,none,26.87,0,DELIVERED,0
22084,2026-03-18 16:15:00,FO_SE,13.46,supermarket,False,New,False,Local,DEBIT,True,None,none,18.14,0,DELIVERED,0
22085,2026-03-18 16:20:00,FO_SE,22.97,restaurants,False,New,False,Local,CREDIT,False,None,none,33.23,0,DELIVERED,1
22086,2026-03-18 16:25:00,FO_FI,16.26,restaurants,False,Existing,True,Local,DEBIT,True,None,none,2.39,0,DELIVERED,0
22087,2026-03-18 16:30:00,FO_FI,18.12,supermarket,False,Existing,True,International,CREDIT,True,foreign_card_review,review,28.3,1,DELIVERED,0
22088,2026-03-18 16:35:00,FO_FI,26.33,supermarket,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,30.27,1,DELIVERED,0
22089,2026-03-18 16:40:00,FO_SE,10.59,restaurants,True,Existing,True,Local,DEBIT,True,None,none,22.3,0,DELIVERED,0
22090,2026-03-18 16:45:00,FO_NO,12.26,restaurants,False,Existing,True,Local,DEBIT,True,None,none,6.87,0,DELIVERED,0
22091,2026-03-18 16:50:00,FO_SE,19.98,restaurants,True,Existing,True,Local,CREDIT,True,None,none,7.51,0,DELIVERED,0
22092,2026-03-18 16:55:00,FO_SE,7.09,supermarket,False,Existing,True,Local,DEBIT,True,None,none,11.46,0,DELIVERED,0
22093,2026-03-18 17:00:00,FO_NO,16.54,restaurants,True,Existing,False,Local,DEBIT,True,None,none,0.0,0,DELIVERED,0
22094,2026-03-18 17:05:00,FO_NO,34.09,restaurants,False,Existing,True,Local,DEBIT,False,None,none,1.02,0,DELIVERED,0
22095,2026-03-18 17:10:00,FO_DK,21.45,supermarket,False,Existing,True,Local,DEBIT,True,None,none,14.97,0,DELIVERED,0
22096,2026-03-18 17:15:00,FO_SE,13.55,restaurants,False,Existing,False,Local,CREDIT,True,None,none,34.64,0,DELIVERED,0
22097,2026-03-18 17:20:00,FO_FI,21.94,restaurants,False,New,False,Local,DEBIT,True,foreign_card_review,review,36.41,0,DELIVERED,0
22098,2026-03-18 17:25:00,FO_EE,31.58,restaurants,True,Existing,False,Local,DEBIT,False,None,none,40.53,0,DELIVERED,0
22099,2026-03-18 17:30:00,FO_SE,14.32,restaurants,False,Existing,True,Local,DEBIT,True,velocity_high_risk_block,hard_block,61.94,0,CANCELLED,1
22100,2026-03-18 17:35:00,FO_NO,9.08,restaurants,False,Existing,True,Local,DEBIT,True,None,none,10.26,0,DELIVERED,0
22101,2026-03-18 17:40:00,FO_SE,12.18,restaurants,False,Existing,False,Local,DEBIT,True,None,none,30.76,0,DELIVERED,1
22102,2026-03-18 17:45:00,FO_SE,22.29,restaurants,True,New,False,Local,DEBIT,True,card_limit_value_3ds,review,48.59,1,DELIVERED,0
22103,2026-03-18 17:50:00,FO_NO,27.66,restaurants,False,New,False,Local,CREDIT,True,None,none,5.4,0,DELIVERED,0
22104,2026-03-18 17:55:00,FO_EE,22.44,restaurants,False,Existing,True,Local,DEBIT,False,None,none,53.32,0,DELIVERED,0
22105,2026-03-18 18:00:00,FO_NO,22.56,restaurants,False,New,False,Local,DEBIT,True,card_account_age_7d_3ds,review,13.83,0,CANCELLED,0
22106,2026-03-18 18:05:00,FO_DK,25.65,restaurants,True,Existing,False,International,DEBIT,True,None,none,23.85,0,DELIVERED,1
22107,2026-03-18 18:10:00,FO_FI,20.21,supermarket,True,Existing,True,Local,CREDIT,True,None,none,13.55,0,DELIVERED,0
22108,2026-03-18 18:15:00,FO_DK,17.9,restaurants,False,New,False,Local,DEBIT,False,None,none,12.7,0,DELIVERED,1
22109,2026-03-18 18:20:00,FO_FI,7.68,restaurants,True,Existing,True,Local,DEBIT,True,None,none,2.26,0,DELIVERED,0
22110,2026-03-18 18:25:00,FO_DK,21.94,supermarket,False,Existing,False,Local,CREDIT,True,None,none,8.58,0,DELIVERED,0
22111,2026-03-18 18:30:00,FO_FI,22.77,supermarket,False,New,False,Local,DEBIT,True,card_limit_value_3ds,review,49.46,0,CANCELLED,1
22112,2026-03-18 18:35:00,FO_NO,14.18,supermarket,False,New,False,Local,CREDIT,True,velocity_high_risk_block,hard_block,61.58,0,CANCELLED,1
22113,2026-03-18 18:40:00,FO_DK,19.93,supermarket,False,New,False,Local,DEBIT,True,None,none,28.75,0,DELIVERED,1
22114,2026-03-18 18:45:00,FO_SE,11.29,restaurants,False,Existing,False,Local,DEBIT,True,None,none,29.38,0,DELIVERED,0
22115,2026-03-18 18:50:00,FO_DK,15.94,restaurants,False,Existing,True,Local,CREDIT,True,None,none,19.85,0,DELIVERED,0
22116,2026-03-18 18:55:00,FO_SE,41.62,restaurants,False,Existing,True,International,DEBIT,True,None,none,33.15,0,DELIVERED,0
22117,2026-03-18 19:00:00,FO_DK,20.85,supermarket,False,Existing,True,Local,CREDIT,False,None,none,9.68,0,DELIVERED,0
22118,2026-03-18 19:05:00,FO_NO,18.08,darkstores,True,Existing,True,Local,DEBIT,True,None,none,0.0,0,DELIVERED,0
22119,2026-03-18 19:10:00,FO_SE,12.09,restaurants,False,Existing,True,Local,DEBIT,True,None,none,25.89,0,DELIVERED,0
22120,2026-03-18 19:15:00,FO_SE,18.31,restaurants,False,New,False,International,DEBIT,True,None,none,20.44,0,DELIVERED,0
22121,2026-03-18 19:20:00,FO_SE,42.07,supermarket,False,Existing,False,International,CREDIT,True,None,none,33.47,0,DELIVERED,1
22122,2026-03-18 19:25:00,FO_SE,30.96,supermarket,False,Existing,False,Local,DEBIT,False,None,none,15.86,0,DELIVERED,0
22123,2026-03-18 19:30:00,FO_SE,26.58,darkstores,True,Existing,True,Local,CREDIT,True,None,none,20.42,0,DELIVERED,0
22124,2026-03-18 19:35:00,FO_SE,9.83,restaurants,True,New,False,Local,DEBIT,True,None,none,26.6,0,DELIVERED,0
22125,2026-03-18 19:40:00,FO_FI,23.87,restaurants,False,New,False,International,CREDIT,True,foreign_card_review,review,43.43,1,CANCELLED,0
22126,2026-03-18 19:45:00,FO_SE,22.39,supermarket,False,Existing,True,Local,DEBIT,True,None,none,28.83,0,DELIVERED,0
22127,2026-03-18 19:50:00,FO_FI,21.96,restaurants,False,Existing,False,Local,CREDIT,True,None,none,14.01,0,DELIVERED,0
22128,2026-03-18 19:55:00,FO_NO,17.09,restaurants,False,Existing,True,Local,CREDIT,True,None,none,6.09,0,DELIVERED,0
22129,2026-03-18 20:00:00,FO_SE,21.57,restaurants,False,New,False,Local,DEBIT,True,card_limit_value_3ds,review,50.87,1,DELIVERED,0
22130,2026-03-18 20:05:00,FO_SE,9.41,restaurants,False,New,False,Local,DEBIT,True,None,none,34.91,0,DELIVERED,1
22131,2026-03-18 20:10:00,FO_FI,23.68,supermarket,False,Existing,True,International,CREDIT,False,foreign_card_review,review,20.28,1,CANCELLED,0
22132,2026-03-18 20:15:00,FO_NO,26.33,restaurants,False,New,False,Local,DEBIT,True,card_account_age_7d_3ds,review,22.07,0,DELIVERED,0
22133,2026-03-18 20:20:00,FO_NO,18.45,restaurants,False,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,17.58,1,DELIVERED,0
22134,2026-03-18 20:25:00,FO_NO,15.19,restaurants,False,New,False,Local,DEBIT,True,card_account_age_7d_3ds,review,14.42,0,CANCELLED,1
22135,2026-03-18 20:30:00,FO_DK,27.3,supermarket,False,Existing,True,Local,DEBIT,True,None,none,30.98,0,DELIVERED,0
22136,2026-03-18 20:35:00,FO_SE,33.9,restaurants,False,New,False,Local,CREDIT,True,card_limit_value_3ds,review,36.83,0,DELIVERED,0
22137,2026-03-18 20:40:00,FO_NO,15.84,supermarket,False,Existing,True,Local,CREDIT,True,None,none,8.14,0,DELIVERED,0
22138,2026-03-18 20:45:00,FO_NO,25.97,supermarket,False,Existing,True,Local,DEBIT,False,None,none,10.42,0,DELIVERED,0
22139,2026-03-18 20:50:00,FO_DK,34.86,restaurants,True,Existing,True,Local,DEBIT,False,None,none,25.55,0,DELIVERED,0
22140,2026-03-18 20:55:00,FO_NO,23.25,restaurants,True,New,False,Local,DEBIT,False,card_account_age_7d_3ds,review,22.4,0,CANCELLED,0
22141,2026-03-18 21:00:00,FO_SE,42.29,supermarket,False,Existing,False,Local,DEBIT,True,card_limit_value_3ds,review,49.63,0,DELIVERED,0
22142,2026-03-18 21:05:00,FO_SE,11.37,restaurants,False,Existing,True,Local,DEBIT,True,None,none,32.66,0,DELIVERED,0
22143,2026-03-18 21:10:00,FO_FI,19.84,restaurants,True,Existing,False,International,DEBIT,True,foreign_card_review,review,29.57,0,DELIVERED,0
22144,2026-03-18 21:15:00,FO_NO,31.23,restaurants,False,Existing,True,Local,DEBIT,True,None,none,11.98,0,DELIVERED,0
22145,2026-03-18 21:20:00,FO_NO,22.08,restaurants,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,36.96,0,CANCELLED,0
22146,2026-03-18 21:25:00,FO_EE,16.23,restaurants,False,Existing,True,Local,DEBIT,True,None,none,54.22,0,DELIVERED,1
22147,2026-03-18 21:30:00,FO_EE,35.26,supermarket,True,Existing,True,Local,DEBIT,True,None,none,52.58,0,DELIVERED,1
22148,2026-03-18 21:35:00,FO_EE,24.33,restaurants,True,Existing,True,Local,CREDIT,True,None,none,26.5,0,DELIVERED,0
22149,2026-03-18 21:40:00,FO_EE,13.44,restaurants,False,Existing,True,Local,DEBIT,True,None,none,31.67,0,DELIVERED,0
22150,2026-03-18 21:45:00,FO_DK,9.93,restaurants,True,New,False,Local,DEBIT,False,None,none,23.37,0,DELIVERED,0
22151,2026-03-18 21:50:00,FO_EE,39.42,restaurants,False,New,False,Local,DEBIT,True,None,none,31.48,0,DELIVERED,0
22152,2026-03-18 21:55:00,FO_FI,21.61,supermarket,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,33.22,0,DELIVERED,0
22153,2026-03-18 22:00:00,FO_FI,17.07,supermarket,False,New,False,Local,CREDIT,True,foreign_card_review,review,32.67,0,CANCELLED,0
22154,2026-03-18 22:05:00,FO_DK,29.33,restaurants,False,New,False,Local,CREDIT,False,None,none,19.44,0,DELIVERED,0
22155,2026-03-18 22:10:00,FO_EE,12.06,restaurants,False,Existing,True,Local,DEBIT,True,None,none,42.39,0,DELIVERED,0
22156,2026-03-18 22:15:00,FO_FI,18.37,restaurants,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,23.11,0,DELIVERED,0
22157,2026-03-18 22:20:00,FO_EE,14.74,supermarket,False,Existing,True,Local,CREDIT,True,None,none,49.99,0,DELIVERED,0
22158,2026-03-18 22:25:00,FO_FI,22.53,restaurants,False,Existing,True,Local,CREDIT,True,card_limit_value_3ds,review,62.18,0,CANCELLED,1
22159,2026-03-18 22:30:00,FO_SE,21.14,supermarket,True,Existing,True,Local,DEBIT,True,None,none,29.66,0,DELIVERED,0
22160,2026-03-18 22:35:00,FO_EE,11.0,restaurants,False,New,False,Local,DEBIT,True,None,none,43.66,0,DELIVERED,0
22161,2026-03-18 22:40:00,FO_NO,21.0,supermarket,True,Existing,True,International,CREDIT,True,card_account_age_7d_3ds,review,14.43,0,DELIVERED,0
22162,2026-03-18 22:45:00,FO_SE,12.45,supermarket,False,Existing,True,International,CREDIT,True,card_limit_value_3ds,review,38.12,0,CANCELLED,1
22163,2026-03-18 22:50:00,FO_FI,7.53,restaurants,False,Existing,True,Local,DEBIT,False,foreign_card_review,review,31.9,0,CANCELLED,0
22164,2026-03-18 22:55:00,FO_NO,21.54,supermarket,False,New,False,Local,DEBIT,True,None,none,10.03,0,DELIVERED,0
22165,2026-03-18 23:00:00,FO_DK,18.39,supermarket,True,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,66.65,0,DELIVERED,0
22166,2026-03-18 23:05:00,FO_NO,10.78,restaurants,False,Existing,False,Local,CREDIT,True,card_account_age_7d_3ds,review,23.5,0,DELIVERED,0
22167,2026-03-18 23:10:00,FO_SE,18.55,restaurants,True,Existing,True,Local,DEBIT,True,None,none,11.64,0,DELIVERED,0
22168,2026-03-18 23:15:00,FO_DK,28.41,restaurants,False,Existing,True,Local,DEBIT,True,None,none,13.96,0,DELIVERED,0
22169,2026-03-18 23:20:00,FO_NO,10.52,restaurants,False,Existing,True,Local,DEBIT,True,None,none,0.0,0,DELIVERED,0
22170,2026-03-18 23:25:00,FO_EE,26.71,darkstores,False,New,False,International,DEBIT,True,None,none,49.65,0,DELIVERED,1
22171,2026-03-18 23:30:00,FO_DK,24.42,supermarket,True,Existing,False,Local,DEBIT,True,None,none,39.17,0,DELIVERED,0
22172,2026-03-18 23:35:00,FO_NO,12.17,supermarket,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,26.84,1,CANCELLED,0
22173,2026-03-18 23:40:00,FO_FI,18.64,darkstores,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,25.55,0,CANCELLED,1
22174,2026-03-18 23:45:00,FO_FI,34.0,supermarket,True,Existing,True,Local,DEBIT,True,None,none,16.7,0,DELIVERED,0
22175,2026-03-18 23:50:00,FO_NO,13.42,restaurants,False,Existing,True,Local,DEBIT,True,None,none,0.0,0,DELIVERED,0
22176,2026-03-18 23:55:00,FO_FI,15.97,restaurants,False,Existing,True,Local,DEBIT,True,None,none,10.67,0,DELIVERED,0
22177,2026-03-19 00:00:00,FO_SE,31.44,restaurants,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,38.03,0,DELIVERED,0
22178,2026-03-19 00:05:00,FO_NO,17.71,supermarket,False,Existing,True,Local,CREDIT,True,card_account_age_7d_3ds,review,24.14,0,CANCELLED,0
22179,2026-03-19 00:10:00,FO_EE,30.04,restaurants,False,New,False,International,DEBIT,True,None,none,36.14,0,DELIVERED,0
22180,2026-03-19 00:15:00,FO_NO,14.83,restaurants,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,29.31,1,CANCELLED,0
22181,2026-03-19 00:20:00,FO_NO,10.17,supermarket,True,New,False,Local,DEBIT,True,card_account_age_7d_3ds,review,17.6,0,DELIVERED,0
22182,2026-03-19 00:25:00,FO_NO,15.63,restaurants,False,Existing,True,Local,CREDIT,True,velocity_high_risk_block,hard_block,29.04,1,CANCELLED,0
22183,2026-03-19 00:30:00,FO_FI,34.7,restaurants,False,Existing,True,Local,CREDIT,False,None,none,16.87,0,DELIVERED,0
22184,2026-03-19 00:35:00,FO_EE,37.36,restaurants,False,Existing,True,International,CREDIT,True,None,none,71.0,0,DELIVERED,0
22185,2026-03-19 00:40:00,FO_NO,13.53,supermarket,False,Existing,True,Local,DEBIT,False,None,none,0.55,0,DELIVERED,0
22186,2026-03-19 00:45:00,FO_SE,9.87,restaurants,False,Existing,False,Local,CREDIT,True,None,none,22.43,0,DELIVERED,0
22187,2026-03-19 00:50:00,FO_NO,11.83,supermarket,True,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,23.17,0,CANCELLED,0
22188,2026-03-19 00:55:00,FO_DK,43.41,restaurants,False,Existing,True,International,DEBIT,True,None,none,22.71,0,DELIVERED,0
22189,2026-03-19 01:00:00,FO_NO,38.05,supermarket,False,Existing,True,International,DEBIT,False,None,none,8.07,0,DELIVERED,0
22190,2026-03-19 01:05:00,FO_SE,49.47,supermarket,False,Existing,True,Local,CREDIT,True,None,none,4.84,0,DELIVERED,0
22191,2026-03-19 01:10:00,FO_NO,12.33,restaurants,False,Existing,True,International,DEBIT,True,velocity_high_risk_block,hard_block,44.72,0,CANCELLED,0
22192,2026-03-19 01:15:00,FO_SE,30.6,restaurants,False,Existing,False,Local,DEBIT,True,card_limit_value_3ds,review,51.26,0,DELIVERED,0
22193,2026-03-19 01:20:00,FO_FI,17.04,supermarket,False,Existing,True,Local,CREDIT,True,None,none,18.17,0,DELIVERED,0
22194,2026-03-19 01:25:00,FO_SE,20.21,restaurants,False,New,False,Local,CREDIT,True,None,none,21.57,0,DELIVERED,0
22195,2026-03-19 01:30:00,FO_FI,22.43,darkstores,False,Existing,True,Local,DEBIT,True,None,none,12.54,0,DELIVERED,0
22196,2026-03-19 01:35:00,FO_SE,23.63,supermarket,False,Existing,True,Local,CREDIT,True,velocity_high_risk_block,hard_block,58.94,0,CANCELLED,1
22197,2026-03-19 01:40:00,FO_NO,31.09,restaurants,False,Existing,True,Local,DEBIT,True,None,none,7.25,0,DELIVERED,0
22198,2026-03-19 01:45:00,FO_FI,13.4,restaurants,True,Existing,True,Local,DEBIT,True,foreign_card_review,review,20.87,1,DELIVERED,0
22199,2026-03-19 01:50:00,FO_SE,9.79,supermarket,False,Existing,False,Local,DEBIT,True,None,none,1.92,0,DELIVERED,0
22200,2026-03-19 01:55:00,FO_EE,21.48,restaurants,True,Existing,True,Local,DEBIT,True,None,none,36.21,0,DELIVERED,0
22201,2026-03-19 02:00:00,FO_DK,20.3,restaurants,False,Existing,True,Local,CREDIT,True,None,none,19.38,0,DELIVERED,0
22202,2026-03-19 02:05:00,FO_FI,64.8,supermarket,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,34.37,0,CANCELLED,0
22203,2026-03-19 02:10:00,FO_EE,7.5,restaurants,False,Existing,True,Local,DEBIT,True,None,none,49.41,0,DELIVERED,0
22204,2026-03-19 02:15:00,FO_NO,15.27,restaurants,False,Existing,False,Local,CREDIT,True,velocity_high_risk_block,hard_block,44.53,1,CANCELLED,0
22205,2026-03-19 02:20:00,FO_DK,7.3,supermarket,False,Existing,False,International,DEBIT,True,None,none,11.86,0,DELIVERED,0
22206,2026-03-19 02:25:00,FO_DK,12.01,restaurants,False,Existing,True,International,DEBIT,True,None,none,15.5,0,DELIVERED,0
22207,2026-03-19 02:30:00,FO_NO,33.69,restaurants,False,New,False,International,DEBIT,True,velocity_high_risk_block,hard_block,28.16,0,CANCELLED,0
22208,2026-03-19 02:35:00,FO_DK,15.97,supermarket,False,New,False,International,DEBIT,True,None,none,36.31,0,DELIVERED,0
22209,2026-03-19 02:40:00,FO_SE,22.84,restaurants,True,Existing,False,Local,CREDIT,True,None,none,20.9,0,DELIVERED,0
22210,2026-03-19 02:45:00,FO_EE,16.03,supermarket,False,Existing,True,International,DEBIT,False,None,none,28.24,0,DELIVERED,0
